ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688777,20250319,56.38,56.48,55.51,55.98,-0.54,-0.96,103616,580137505.0,1.72,1.32
688777,20250320,55.91,55.97,55.21,55.33,-0.65,-1.16,83896,466192746.0,1.36,1.07
688777,20250321,55.21,55.33,53.42,53.64,-1.69,-3.05,136766,741018571.0,3.45,1.75
688777,20250324,53.44,54.3,52.61,53.78,0.14,0.26,94714,506720599.0,3.15,1.21
688777,20250325,53.78,54.19,53.18,53.5,-0.28,-0.52,72089,386541598.0,1.88,0.92
688777,20250326,53.3,54.11,53.18,53.19,-0.31,-0.58,73331,393202470.0,1.74,0.94
688777,20250327,53.18,54.37,52.72,53.55,0.36,0.68,77650,416129186.0,3.1,0.99
688777,20250328,53.35,53.98,53.35,53.53,-0.02,-0.04,55027,294985143.0,1.18,0.7
688777,20250331,53.17,53.25,52.03,53.1,-0.43,-0.8,83457,439067977.0,2.28,1.07
688777,20250401,53.18,53.5,52.39,52.41,-0.69,-1.3,84037,443427422.0,2.09,1.07
688777,20250402,52.42,54.03,52.33,53.45,1.04,1.98,90687,484483969.0,3.24,1.16
688777,20250403,53.01,53.97,52.13,52.38,-1.07,-2.0,88086,465989452.0,3.44,1.13
688777,20250407,48.87,49.33,42.5,44.63,-7.75,-14.8,255094,1175778509.0,13.04,3.26
688777,20250408,44.97,45.98,44.53,45.62,0.99,2.22,173808,785529610.0,3.25,2.22
688777,20250409,44.69,47.3,44.05,47.28,1.66,3.64,199721,921624759.0,7.12,2.55
688777,20250410,48.6,48.95,47.65,48.1,0.82,1.73,176679,852316766.0,2.75,2.26
688777,20250411,47.8,49.09,47.3,48.56,0.46,0.96,123752,598966506.0,3.72,1.58
688777,20250414,49.09,49.48,48.14,48.31,-0.25,-0.51,99280,483433648.0,2.76,1.27
688777,20250415,48.14,48.34,47.51,48.08,-0.23,-0.48,78910,377906031.0,1.72,1.01
688777,20250416,48.0,48.07,46.94,47.9,-0.18,-0.37,92261,438524135.0,2.35,1.18
688777,20250417,47.69,48.28,47.55,47.85,-0.05,-0.1,56163,268969490.0,1.52,0.72
688777,20250418,47.67,48.0,47.3,47.67,-0.18,-0.38,44425,211625942.0,1.46,0.57
688777,20250421,47.6,48.44,46.88,48.28,0.61,1.28,64482,308507529.0,3.27,0.82
688777,20250422,48.26,48.75,47.82,48.18,-0.1,-0.21,65030,314095467.0,1.93,0.83
688777,20250423,48.43,49.2,48.3,48.77,0.59,1.22,83237,405970723.0,1.87,1.06
688777,20250424,48.74,49.34,48.1,48.13,-0.64,-1.31,75232,366162023.0,2.54,0.96
688777,20250425,48.15,48.76,47.68,48.18,0.05,0.1,66766,322432181.0,2.24,0.85
688777,20250428,47.95,48.18,46.8,46.89,-1.29,-2.68,109063,514724406.0,2.86,1.39
688777,20250429,46.71,47.86,46.66,47.5,0.61,1.3,59555,282643549.0,2.56,0.76
688777,20250430,46.09,47.75,45.68,47.17,-0.33,-0.69,121369,568490375.0,4.36,1.55
688777,20250506,47.53,48.81,47.33,48.6,1.43,3.03,119680,577270865.0,3.14,1.53
688777,20250507,49.65,49.8,47.8,48.39,-0.21,-0.43,113990,553166186.0,4.12,1.46
688777,20250508,48.11,49.11,48.0,48.9,0.51,1.05,100706,491205903.0,2.29,1.29
688777,20250509,48.98,48.99,47.8,47.91,-0.99,-2.02,72231,347943249.0,2.43,0.92
688777,20250512,48.23,49.44,48.23,49.03,1.12,2.34,90487,442422506.0,2.53,1.16
688777,20250513,49.8,49.85,48.68,48.77,-0.26,-0.53,81912,402140802.0,2.39,1.05
688777,20250514,48.82,49.16,48.35,48.53,-0.24,-0.49,87640,426541852.0,1.66,1.12
688777,20250515,48.58,48.58,47.18,47.19,-1.34,-2.76,75923,362014381.0,2.88,0.97
688777,20250516,47.22,47.56,46.8,46.96,-0.23,-0.49,74780,351734360.0,1.61,0.96
688777,20250519,46.81,46.9,45.56,46.29,-0.67,-1.43,87185,401516413.0,2.85,1.11
